,label_ko,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
2739,유동부채,20201231,234293581662.0,20230515001480,[기재정정]사업보고서 (2022.12),20230515,2023-05-15,2820,132211,SUN&L
2740,비유동부채,20201231,90815939495.0,20230515001480,[기재정정]사업보고서 (2022.12),20230515,2023-05-15,2820,132211,SUN&L
2741,부채총계,20201231,325109521157.0,20230515001480,[기재정정]사업보고서 (2022.12),20230515,2023-05-15,2820,132211,SUN&L
2742,자본총계,20201231,203269557801.0,20230515001480,[기재정정]사업보고서 (2022.12),20230515,2023-05-15,2820,132211,SUN&L
2743,유동자산,20221231,231592368174.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2744,비유동자산,20221231,292841951530.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2745,자산총계,20221231,524434319704.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2746,유동부채,20221231,278933732249.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2747,비유동부채,20221231,95054450039.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2748,부채총계,20221231,373988182288.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2749,자본총계,20221231,150446137416.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2750,유동자산,20211231,272648390793.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2751,비유동자산,20211231,293528565796.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2752,자산총계,20211231,566176956589.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2753,유동부채,20211231,305863900652.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2754,비유동부채,20211231,92011540237.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2755,부채총계,20211231,397875440889.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2756,자본총계,20211231,168301515700.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2757,유동자산,20201231,216137785100.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2758,비유동자산,20201231,302912863938.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2759,자산총계,20201231,528379078958.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2760,유동부채,20201231,234293581662.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2761,비유동부채,20201231,90815939495.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2762,부채총계,20201231,325109521157.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2763,자본총계,20201231,203269557801.0,20230323001533,사업보고서 (2022.12),20230323,2023-03-23,2820,132211,SUN&L
2764,유동자산,20211231,272648390793.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2765,비유동자산,20211231,293528565796.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2766,자산총계,20211231,566176956589.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2767,유동부채,20211231,305863900652.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2768,비유동부채,20211231,92011540237.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2769,부채총계,20211231,397875440889.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2770,자본총계,20211231,168301515700.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2771,유동자산,20201231,216137785100.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2772,비유동자산,20201231,302912863938.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2773,자산총계,20201231,528379078958.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2774,유동부채,20201231,234293581662.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2775,비유동부채,20201231,90815939495.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2776,부채총계,20201231,325109521157.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2777,자본총계,20201231,203269557801.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2778,유동자산,20191231,215487727557.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2779,비유동자산,20191231,318491576803.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2780,자산총계,20191231,543553941107.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2781,유동부채,20191231,229255108001.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2782,비유동부채,20191231,97497602108.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2783,부채총계,20191231,326752710109.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2784,자본총계,20191231,216801230998.0,20220812000487,[기재정정]사업보고서 (2021.12),20220812,2022-08-12,2820,132211,SUN&L
2785,유동자산,20211231,272648390793.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2786,비유동자산,20211231,293528565796.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2787,자산총계,20211231,566176956589.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2788,유동부채,20211231,305863900652.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2789,비유동부채,20211231,92011540237.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2790,부채총계,20211231,397875440889.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2791,자본총계,20211231,168301515700.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2792,유동자산,20201231,216137785100.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2793,비유동자산,20201231,302912863938.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2794,자산총계,20201231,528379078958.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2795,유동부채,20201231,234293581662.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2796,비유동부채,20201231,90815939495.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2797,부채총계,20201231,325109521157.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2798,자본총계,20201231,203269557801.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2799,유동자산,20191231,215487727557.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2800,비유동자산,20191231,318491576803.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2801,자산총계,20191231,543553941107.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2802,유동부채,20191231,229255108001.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2803,비유동부채,20191231,97497602108.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2804,부채총계,20191231,326752710109.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2805,자본총계,20191231,216801230998.0,20220323001240,사업보고서 (2021.12),20220323,2022-03-23,2820,132211,SUN&L
2806,유동자산,20230630,203035185999.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2807,비유동자산,20230630,281956329601.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2808,자산총계,20230630,486614663400.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2809,유동부채,20230630,275009890812.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2810,비유동부채,20230630,82925088798.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2811,부채총계,20230630,357934979610.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2812,자본총계,20230630,128679683790.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2813,유동자산,20221231,231592368174.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2814,비유동자산,20221231,292841951530.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2815,자산총계,20221231,524434319704.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2816,유동부채,20221231,278933732249.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2817,비유동부채,20221231,95054450039.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2818,부채총계,20221231,373988182288.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2819,자본총계,20221231,150446137416.0,20230811002390,반기보고서 (2023.06),20230811,2023-08-11,2820,132211,SUN&L
2820,유동자산,20220630,262622835449.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2821,비유동자산,20220630,304489297386.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2822,자산총계,20220630,567112132835.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2823,유동부채,20220630,298853976947.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2824,비유동부채,20220630,90901599565.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2825,부채총계,20220630,389755576512.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2826,자본총계,20220630,177356556323.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2827,유동자산,20211231,272648390793.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2828,비유동자산,20211231,293528565796.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2829,자산총계,20211231,566176956589.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2830,유동부채,20211231,305863900652.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2831,비유동부채,20211231,92011540237.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2832,부채총계,20211231,397875440889.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2833,자본총계,20211231,168301515700.0,20220812001089,반기보고서 (2022.06),20220812,2022-08-12,2820,132211,SUN&L
2834,유동자산,20230930,206029172433.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2835,비유동자산,20230930,278490159218.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2836,자산총계,20230930,488927127351.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2837,유동부채,20230930,286815570926.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2838,비유동부채,20230930,74640700739.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2839,부채총계,20230930,361456271665.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2840,자본총계,20230930,127470855686.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2841,유동자산,20221231,231592368174.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2842,비유동자산,20221231,292841951530.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2843,자산총계,20221231,524434319704.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2844,유동부채,20221231,278933732249.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2845,비유동부채,20221231,95054450039.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2846,부채총계,20221231,373988182288.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2847,자본총계,20221231,150446137416.0,20231114001612,분기보고서 (2023.09),20231114,2023-11-14,2820,132211,SUN&L
2848,유동자산,20230331,219337928396.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2849,비유동자산,20230331,288022478055.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2850,자산총계,20230331,507360406451.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2851,유동부채,20230331,283214261998.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2852,비유동부채,20230331,85957578230.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2853,부채총계,20230331,369171840228.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2854,자본총계,20230331,138188566223.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2855,유동자산,20221231,231592368174.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2856,비유동자산,20221231,292841951530.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2857,자산총계,20221231,524434319704.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2858,유동부채,20221231,278933732249.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2859,비유동부채,20221231,95054450039.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2860,부채총계,20221231,373988182288.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2861,자본총계,20221231,150446137416.0,20230515001590,분기보고서 (2023.03),20230515,2023-05-15,2820,132211,SUN&L
2862,유동자산,20220930,273896457740.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2863,비유동자산,20220930,304538549693.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2864,자산총계,20220930,578435007433.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2865,유동부채,20220930,306482957836.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2866,비유동부채,20220930,97456711928.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2867,부채총계,20220930,403939669764.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2868,자본총계,20220930,174495337669.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2869,유동자산,20211231,272648390793.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2870,비유동자산,20211231,293528565796.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2871,자산총계,20211231,566176956589.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2872,유동부채,20211231,305863900652.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2873,비유동부채,20211231,92011540237.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2874,부채총계,20211231,397875440889.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2875,자본총계,20211231,168301515700.0,20221114001738,분기보고서 (2022.09),20221114,2022-11-14,2820,132211,SUN&L
2876,유동자산,20220331,246393612029.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2877,비유동자산,20220331,299569507453.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2878,자산총계,20220331,545963119482.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2879,유동부채,20220331,280949754770.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2880,비유동부채,20220331,92889083051.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2881,부채총계,20220331,373838837821.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2882,자본총계,20220331,172124281661.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2883,유동자산,20211231,272648390793.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2884,비유동자산,20211231,293528565796.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2885,자산총계,20211231,566176956589.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2886,유동부채,20211231,305863900652.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2887,비유동부채,20211231,92011540237.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2888,부채총계,20211231,397875440889.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2889,자본총계,20211231,168301515700.0,20220516000994,분기보고서 (2022.03),20220516,2022-05-16,2820,132211,SUN&L
2890,유동자산,20221231,38474690494.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2891,비유동자산,20221231,14767634799.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2892,자산총계,20221231,53242325293.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2893,유동부채,20221231,6348479239.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2894,비유동부채,20221231,5350522730.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2895,부채총계,20221231,11699001969.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2896,자본총계,20221231,41543323324.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2897,유동자산,20211231,47834154510.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2898,비유동자산,20211231,11880244435.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2899,자산총계,20211231,59714398945.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2900,유동부채,20211231,8367842297.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2901,비유동부채,20211231,6077682540.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2902,부채총계,20211231,14445524837.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2903,자본총계,20211231,45268874108.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2904,유동자산,20201231,41389584409.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2905,비유동자산,20201231,16200383021.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2906,자산총계,20201231,57589967430.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2907,유동부채,20201231,12434372414.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2908,비유동부채,20201231,7493607150.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2909,부채총계,20201231,19927979564.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2910,자본총계,20201231,37661987866.0,20230316000935,사업보고서 (2022.12),20230316,2023-03-16,44380,269241,주연테크
2911,유동자산,20211231,47834154510.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2912,비유동자산,20211231,11880244435.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2913,자산총계,20211231,59714398945.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2914,유동부채,20211231,8367842297.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2915,비유동부채,20211231,6077682540.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2916,부채총계,20211231,14445524837.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2917,자본총계,20211231,45268874108.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2918,유동자산,20201231,41389584409.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2919,비유동자산,20201231,16200383021.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2920,자산총계,20201231,57589967430.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2921,유동부채,20201231,12434372414.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2922,비유동부채,20201231,7493607150.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2923,부채총계,20201231,19927979564.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2924,자본총계,20201231,37661987866.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2925,유동자산,20191231,39826230692.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2926,비유동자산,20191231,21931322538.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2927,자산총계,20191231,61757553230.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2928,유동부채,20191231,11385874104.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2929,비유동부채,20191231,7626565842.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2930,부채총계,20191231,19012439946.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2931,자본총계,20191231,42745113284.0,20220317000997,사업보고서 (2021.12),20220317,2022-03-17,44380,269241,주연테크
2932,유동자산,20230630,35819749071.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2933,비유동자산,20230630,13677438073.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2934,자산총계,20230630,49497187144.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2935,유동부채,20230630,4092722765.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2936,비유동부채,20230630,5446904856.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2937,부채총계,20230630,9539627621.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2938,자본총계,20230630,39957559523.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2939,유동자산,20221231,38474690494.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2940,비유동자산,20221231,14767634799.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2941,자산총계,20221231,53242325293.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2942,유동부채,20221231,6348479239.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2943,비유동부채,20221231,5350522730.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2944,부채총계,20221231,11699001969.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2945,자본총계,20221231,41543323324.0,20230814002238,반기보고서 (2023.06),20230814,2023-08-14,44380,269241,주연테크
2946,유동자산,20220630,44548478583.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2947,비유동자산,20220630,14980434386.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2948,자산총계,20220630,59528912969.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2949,유동부채,20220630,5934986730.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2950,비유동부채,20220630,6303089463.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2951,부채총계,20220630,12238076193.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2952,자본총계,20220630,47290836776.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2953,유동자산,20211231,47834154510.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2954,비유동자산,20211231,11880244435.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2955,자산총계,20211231,59714398945.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2956,유동부채,20211231,8367842297.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2957,비유동부채,20211231,6077682540.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2958,부채총계,20211231,14445524837.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2959,자본총계,20211231,45268874108.0,20220812001182,반기보고서 (2022.06),20220812,2022-08-12,44380,269241,주연테크
2960,유동자산,20230930,38419008089.0,20231113000648,분기보고서 (2023.09),20231113,2023-11-13,44380,269241,주연테크
2961,비유동자산,20230930,10229580828.0,20231113000648,분기보고서 (2023.09),20231113,2023-11-13,44380,269241,주연테크
2962,자산총계,20230930,48648588917.0,20231113000648,분기보고서 (2023.09),20231113,2023-11-13,44380,269241,주연테크
2963,유동부채,20230930,8667947242.0,20231113000648,분기보고서 (2023.09),20231113,2023-11-13,44380,269241,주연테크
2964,비유동부채,20230930,1019346828.0,20231113000648,분기보고서 (2023.09),20231113,2023-11-13,44380,269241,주연테크
2965,부채총계,20230930,9687294070.0,20231113000648,분기보고서 (2023.09),20231113,2023-11-13,44380,269241,주연테크
2966,자본총계,20230930,38961294847.0,20231113000648,분기보고서 (2023.09),20231113,2023-11-13,44380,269241,주연테크
2967,유동자산,20221231,38474690494.0,20231113000648,분기보고서 (2023.09),20231113,2023-11-13,44380,269241,주연테크
2968,비유동자산,20221231,14767634799.0,20231113000648,분기보고서 (2023.09),20231113,2023-11-13,44380,269241,주연테크
