,concept_id,label_ko,label_en,class0,class1,class2,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,class3,class4,comment
4488,dart_OperatingIncomeLoss,영업이익,Operating income,손익계산서 [abstract],영업이익,,20220101-20220930,376724607329.0,20221114002734,분기보고서 (2022.09),20221114,20221114,375500,01524093,DL이앤씨,,,
4489,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210701-20210930,1474312806059.0,20221114002734,분기보고서 (2022.09),20221114,20221114,375500,01524093,DL이앤씨,,,
4490,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210701-20210930,332484763245.0,20221114002734,분기보고서 (2022.09),20221114,20221114,375500,01524093,DL이앤씨,,,
4491,dart_OperatingIncomeLoss,영업이익,Operating income,손익계산서 [abstract],영업이익,,20210701-20210930,258950454444.0,20221114002734,분기보고서 (2022.09),20221114,20221114,375500,01524093,DL이앤씨,,,
4492,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20210930,4451350514361.0,20221114002734,분기보고서 (2022.09),20221114,20221114,375500,01524093,DL이앤씨,,,
4493,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210101-20210930,977375655461.0,20221114002734,분기보고서 (2022.09),20221114,20221114,375500,01524093,DL이앤씨,,,
4494,dart_OperatingIncomeLoss,영업이익,Operating income,손익계산서 [abstract],영업이익,,20210101-20210930,687712145064.0,20221114002734,분기보고서 (2022.09),20221114,20221114,375500,01524093,DL이앤씨,,,
4495,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220401-20220630,1636858604244.0,20220816002501,반기보고서 (2022.06),20220816,20220816,375500,01524093,DL이앤씨,,,
4496,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220401-20220630,240093853977.0,20220816002501,반기보고서 (2022.06),20220816,20220816,375500,01524093,DL이앤씨,,,
4497,dart_OperatingIncomeLoss,영업이익,Operating income,손익계산서 [abstract],영업이익,,20220401-20220630,134612802915.0,20220816002501,반기보고서 (2022.06),20220816,20220816,375500,01524093,DL이앤씨,,,
4498,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220630,2918454298839.0,20220816002501,반기보고서 (2022.06),20220816,20220816,375500,01524093,DL이앤씨,,,
4499,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220630,473240493406.0,20220816002501,반기보고서 (2022.06),20220816,20220816,375500,01524093,DL이앤씨,,,
4500,dart_OperatingIncomeLoss,영업이익,Operating income,손익계산서 [abstract],영업이익,,20220101-20220630,260358412299.0,20220816002501,반기보고서 (2022.06),20220816,20220816,375500,01524093,DL이앤씨,,,
4501,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210401-20210630,1597990199753.0,20220816002501,반기보고서 (2022.06),20220816,20220816,375500,01524093,DL이앤씨,,,
4502,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210401-20210630,324329170359.0,20220816002501,반기보고서 (2022.06),20220816,20220816,375500,01524093,DL이앤씨,,,
4503,dart_OperatingIncomeLoss,영업이익,Operating income,손익계산서 [abstract],영업이익,,20210401-20210630,228998219644.0,20220816002501,반기보고서 (2022.06),20220816,20220816,375500,01524093,DL이앤씨,,,
4504,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20210630,2977037708302.0,20220816002501,반기보고서 (2022.06),20220816,20220816,375500,01524093,DL이앤씨,,,
4505,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210101-20210630,644890892216.0,20220816002501,반기보고서 (2022.06),20220816,20220816,375500,01524093,DL이앤씨,,,
4506,dart_OperatingIncomeLoss,영업이익,Operating income,손익계산서 [abstract],영업이익,,20210101-20210630,428761690620.0,20220816002501,반기보고서 (2022.06),20220816,20220816,375500,01524093,DL이앤씨,,,
4507,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220331,1281595694595.0,20220516002314,분기보고서 (2022.03),20220516,20220516,375500,01524093,DL이앤씨,,,
4508,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220331,233146639429.0,20220516002314,분기보고서 (2022.03),20220516,20220516,375500,01524093,DL이앤씨,,,
4509,dart_OperatingIncomeLoss,영업이익,Operating income,손익계산서 [abstract],영업이익,,20220101-20220331,125745609384.0,20220516002314,분기보고서 (2022.03),20220516,20220516,375500,01524093,DL이앤씨,,,
4510,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20210331,1379047508549.0,20220516002314,분기보고서 (2022.03),20220516,20220516,375500,01524093,DL이앤씨,,,
4511,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210101-20210331,320561721857.0,20220516002314,분기보고서 (2022.03),20220516,20220516,375500,01524093,DL이앤씨,,,
4512,dart_OperatingIncomeLoss,영업이익,Operating income,손익계산서 [abstract],영업이익,,20210101-20210331,199763470976.0,20220516002314,분기보고서 (2022.03),20220516,20220516,375500,01524093,DL이앤씨,,,
4513,ifrs-full_CostOfSales,매출원가,Cost of sales,당기손익 [개요],매출원가,,20230701-20230930,501755388421.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,,,
4514,ifrs-full_GrossProfit,매출총이익,Gross profit,당기손익 [개요],매출총이익,,20230701-20230930,14148240432.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,,,
4515,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,당기손익 [개요],판매비와관리비,,20230701-20230930,25954131472.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,,,
4516,entity00145552_udf_IS_20235916398687_udf_IS_202359163339191_EarningsPerShareAbstract,기본주당이익(손실),Basic earnings (loss) per share (Unit : KRW),당기손익 [개요],주당이익 [개요],계속영업과 중단영업,20230701-20230930,-225.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,기본주당이익(손실),,
4517,ifrs-full_CostOfSales,매출원가,Cost of sales,당기손익 [개요],매출원가,,20230101-20230930,1567887865143.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,,,
4518,ifrs-full_GrossProfit,매출총이익,Gross profit,당기손익 [개요],매출총이익,,20230101-20230930,46364076793.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,,,
4519,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,당기손익 [개요],판매비와관리비,,20230101-20230930,81941471014.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,,,
4520,entity00145552_udf_IS_20235916398687_udf_IS_202359163339191_EarningsPerShareAbstract,기본주당이익(손실),Basic earnings (loss) per share (Unit : KRW),당기손익 [개요],주당이익 [개요],계속영업과 중단영업,20230101-20230930,90.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,기본주당이익(손실),,
4521,ifrs-full_CostOfSales,매출원가,Cost of sales,당기손익 [개요],매출원가,,20220701-20220930,490912211824.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,,,
4522,ifrs-full_GrossProfit,매출총이익,Gross profit,당기손익 [개요],매출총이익,,20220701-20220930,23068837962.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,,,
4523,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,당기손익 [개요],판매비와관리비,,20220701-20220930,22608837561.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,,,
4524,entity00145552_udf_IS_20235916398687_udf_IS_202359163339191_EarningsPerShareAbstract,기본주당이익(손실),Basic earnings (loss) per share (Unit : KRW),당기손익 [개요],주당이익 [개요],계속영업과 중단영업,20220701-20220930,406.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,기본주당이익(손실),,
4525,ifrs-full_CostOfSales,매출원가,Cost of sales,당기손익 [개요],매출원가,,20220101-20220930,1306433058687.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,,,
4526,ifrs-full_GrossProfit,매출총이익,Gross profit,당기손익 [개요],매출총이익,,20220101-20220930,80922183726.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,,,
4527,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,당기손익 [개요],판매비와관리비,,20220101-20220930,67152662556.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,,,
4528,entity00145552_udf_IS_20235916398687_udf_IS_202359163339191_EarningsPerShareAbstract,기본주당이익(손실),Basic earnings (loss) per share (Unit : KRW),당기손익 [개요],주당이익 [개요],계속영업과 중단영업,20220101-20220930,1410.0,20231114002540,분기보고서 (2023.09),20231114,20231114,005950,00145552,이수화학,기본주당이익(손실),,
4529,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20230401-20230630,532135725341.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4530,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20230401-20230630,21511055437.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4531,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20230401-20230630,28964178837.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4532,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20230401-20230630,-7453123400.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4533,entity00145552_udf_IS_20235916398687_udf_IS_202359163339191_EarningsPerShareAbstract,기본주당이익(손실),Basic earnings (loss) per share (Unit : KRW),손익계산서 [abstract],주당이익 [abstract],계속영업과 중단영업,20230401-20230630,537.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,기본주당이익(손실),,
4534,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20230101-20230630,1066132476722.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4535,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20230101-20230630,32215836361.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4536,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20230101-20230630,55987339542.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4537,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20230101-20230630,-23771503181.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4538,entity00145552_udf_IS_20235916398687_udf_IS_202359163339191_EarningsPerShareAbstract,기본주당이익(손실),Basic earnings (loss) per share (Unit : KRW),손익계산서 [abstract],주당이익 [abstract],계속영업과 중단영업,20230101-20230630,281.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,기본주당이익(손실),,
4539,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220401-20220630,434190168627.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4540,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220401-20220630,26285573402.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4541,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220401-20220630,23124251010.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4542,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20220401-20220630,3161322392.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4543,entity00145552_udf_IS_20235916398687_udf_IS_202359163339191_EarningsPerShareAbstract,기본주당이익(손실),Basic earnings (loss) per share (Unit : KRW),손익계산서 [abstract],주당이익 [abstract],계속영업과 중단영업,20220401-20220630,506.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,기본주당이익(손실),,
4544,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220630,815520846863.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4545,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220630,57853345764.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4546,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20220630,44543824995.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4547,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20220101-20220630,13309520769.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,,,
4548,entity00145552_udf_IS_20235916398687_udf_IS_202359163339191_EarningsPerShareAbstract,기본주당이익(손실),Basic earnings (loss) per share (Unit : KRW),손익계산서 [abstract],주당이익 [abstract],계속영업과 중단영업,20220101-20220630,1003.0,20230814002806,반기보고서 (2023.06),20230814,20230814,005950,00145552,이수화학,기본주당이익(손실),,
4549,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20230101-20230331,533996751381.0,20230515002605,분기보고서 (2023.03),20230515,20230515,005950,00145552,이수화학,,,
4550,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20230101-20230331,10704780924.0,20230515002605,분기보고서 (2023.03),20230515,20230515,005950,00145552,이수화학,,,
4551,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20230101-20230331,27023160705.0,20230515002605,분기보고서 (2023.03),20230515,20230515,005950,00145552,이수화학,,,
4552,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20230101-20230331,-16318379781.0,20230515002605,분기보고서 (2023.03),20230515,20230515,005950,00145552,이수화학,,,
4553,entity00145552_udf_IS_20235916398687_udf_IS_202359163339191_EarningsPerShareAbstract,기본주당이익(손실),Basic earnings (loss) per share (Unit : KRW),손익계산서 [abstract],주당이익 [abstract],계속영업과 중단영업,20230101-20230331,-204.0,20230515002605,분기보고서 (2023.03),20230515,20230515,005950,00145552,이수화학,기본주당이익(손실),,
4554,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220331,381330678236.0,20230515002605,분기보고서 (2023.03),20230515,20230515,005950,00145552,이수화학,,,
4555,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220331,31567772362.0,20230515002605,분기보고서 (2023.03),20230515,20230515,005950,00145552,이수화학,,,
4556,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20220331,21419573985.0,20230515002605,분기보고서 (2023.03),20230515,20230515,005950,00145552,이수화학,,,
4557,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20220101-20220331,10148198377.0,20230515002605,분기보고서 (2023.03),20230515,20230515,005950,00145552,이수화학,,,
4558,entity00145552_udf_IS_20235916398687_udf_IS_202359163339191_EarningsPerShareAbstract,기본주당이익(손실),Basic earnings (loss) per share (Unit : KRW),손익계산서 [abstract],주당이익 [abstract],계속영업과 중단영업,20220101-20220331,497.0,20230515002605,분기보고서 (2023.03),20230515,20230515,005950,00145552,이수화학,기본주당이익(손실),,
4559,,판매비와관리비,,,,,20220101-20221231,114452425868.0,20230328001079,[첨부정정]사업보고서 (2022.12),20230328,20230328,005950,00145552,이수화학,,,"37,40"
4560,,판매비와관리비,,,,,20210101-20211231,102951033342.0,20230328001079,[첨부정정]사업보고서 (2022.12),20230328,20230328,005950,00145552,이수화학,,,"37,40"
4561,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20221231,2057204709748.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4562,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20221231,150442961094.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4563,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20221231,114452425868.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4564,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20220101-20221231,35990535226.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4565,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),손익계산서 [abstract],당기순이익(손실),,20220101-20221231,26233638344.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4566,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20220101-20221231,1019.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4567,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20211231,1518326186884.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4568,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210101-20211231,185010929154.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4569,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20210101-20211231,102951033342.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4570,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20210101-20211231,82059895812.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4571,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),손익계산서 [abstract],당기순이익(손실),,20210101-20211231,96522425842.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4572,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20210101-20211231,3584.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4573,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20200101-20201231,1185195231824.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4574,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20200101-20201231,128099975153.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4575,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20200101-20201231,164943244917.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4576,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20200101-20201231,-36843269764.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4577,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),손익계산서 [abstract],당기순이익(손실),,20200101-20201231,-143142308843.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4578,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20200101-20201231,-4419.0,20230320000747,사업보고서 (2022.12),20230320,20230320,005950,00145552,이수화학,,,
4579,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220701-20220930,523652628104.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4580,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220701-20220930,41677362032.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4581,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220701-20220930,25374615498.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4582,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20220701-20220930,16302746534.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4583,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20220701-20220930,406.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4584,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220930,1420435318957.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4585,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220930,122495317619.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4586,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20220930,75307674008.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4587,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20220101-20220930,47187643611.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4588,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20220101-20220930,1410.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4589,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210701-20210930,381708182121.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4590,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210701-20210930,47209742764.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4591,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20210701-20210930,27868860025.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4592,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20210701-20210930,19340882739.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4593,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20210701-20210930,685.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4594,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20210930,1058810208146.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4595,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210101-20210930,131974825698.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4596,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20210101-20210930,76424273137.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4597,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20210101-20210930,55550552561.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4598,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20210101-20210930,2900.0,20221114002775,분기보고서 (2022.09),20221114,20221114,005950,00145552,이수화학,,,
4599,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220401-20220630,469322378083.0,20220816002445,반기보고서 (2022.06),20220816,20220816,005950,00145552,이수화학,,,
4600,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220401-20220630,41575948919.0,20220816002445,반기보고서 (2022.06),20220816,20220816,005950,00145552,이수화학,,,
4601,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220401-20220630,26090817679.0,20220816002445,반기보고서 (2022.06),20220816,20220816,005950,00145552,이수화학,,,
4602,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20220401-20220630,15485131240.0,20220816002445,반기보고서 (2022.06),20220816,20220816,005950,00145552,이수화학,,,
4603,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20220401-20220630,506.0,20220816002445,반기보고서 (2022.06),20220816,20220816,005950,00145552,이수화학,,,
4604,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220630,896782690853.0,20220816002445,반기보고서 (2022.06),20220816,20220816,005950,00145552,이수화학,,,
4605,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220630,80817955587.0,20220816002445,반기보고서 (2022.06),20220816,20220816,005950,00145552,이수화학,,,
4606,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20220630,49933058510.0,20220816002445,반기보고서 (2022.06),20220816,20220816,005950,00145552,이수화학,,,
4607,dart_OperatingIncomeLoss,영업이익,Operating income(loss),손익계산서 [abstract],영업이익,,20220101-20220630,30884897077.0,20220816002445,반기보고서 (2022.06),20220816,20220816,005950,00145552,이수화학,,,
4608,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20220101-20220630,1003.0,20220816002445,반기보고서 (2022.06),20220816,20220816,005950,00145552,이수화학,,,
4609,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210401-20210630,365202097204.0,20220816002445,반기보고서 (2022.06),20220816,20220816,005950,00145552,이수화학,,,
